Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Units in structure,Home value,Household income
T18B_est25,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est26,2019,345,126,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est27,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,All,All
T18B_est28,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,All
T18B_est29,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est30,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est31,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est32,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est33,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est34,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est35,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est36,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est37,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est38,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est39,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est40,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est41,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est42,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est43,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est44,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est45,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est46,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,All
T18B_est47,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est48,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est49,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est50,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est51,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est52,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,5 or more units in structure,All,All
T18B_est53,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,All
T18B_est54,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est55,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est56,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est57,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est58,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est59,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est60,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est61,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est62,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est63,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est64,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est65,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est66,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est67,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est68,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est69,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est70,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est71,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,All
T18B_est72,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est73,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est74,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est75,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est76,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est77,2019,315,121,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",All,All
T18B_est78,2019,300,117,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,All
T18B_est79,2019,105,101,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est80,2019,80,52,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est81,2019,65,53,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est82,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est83,2019,50,44,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est84,2019,15,18,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est85,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est86,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est87,2019,10,14,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est88,2019,4,15,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est89,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est90,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est91,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est92,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est93,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est94,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est95,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est96,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,All
T18B_est97,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est98,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est99,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est100,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est101,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 100% of HAMFI
T18B_est1,2019,3355,407,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Total,Total: Owner occupied with no mortgage,All,All,NA
T18B_est2,2019,3020,366,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,One unit in structure,All,All
T18B_est3,2019,425,162,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,All
T18B_est4,2019,115,96,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est5,2019,60,54,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est6,2019,90,74,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est7,2019,45,37,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est8,2019,110,66,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est9,2019,785,196,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est10,2019,100,91,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est11,2019,50,46,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est12,2019,115,62,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est13,2019,90,80,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est14,2019,430,154,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est15,2019,920,215,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est16,2019,180,109,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est17,2019,80,72,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est18,2019,155,85,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est19,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est20,2019,505,176,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est21,2019,895,204,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,All
T18B_est22,2019,60,62,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est23,2019,105,79,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est24,2019,150,92,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est25,2019,135,76,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est26,2019,440,147,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est27,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,All,All
T18B_est28,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,All
T18B_est29,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est30,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est31,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est32,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est33,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est34,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est35,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est36,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est37,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est38,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est39,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est40,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est41,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est42,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est43,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est44,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est45,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est46,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,All
T18B_est47,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est48,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est49,2019,0,26,2015thru2019,050,05000US51137,Orange County, Virginia,51,137,51137,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
