Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est198,2019,265,141,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est199,2019,265,141,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est200,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est201,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est202,2019,85,70,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est203,2019,85,70,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est204,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est205,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est206,2019,4,11,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est207,2019,4,11,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est208,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est209,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est210,2019,135,130,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),NA
T7_est211,2019,135,130,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est212,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est213,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est1,2019,9200,246,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Total,Total: Occupied housing units,All,All,All
T7_est2,2019,7245,276,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,All,All,All
T7_est3,2019,455,164,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est4,2019,45,37,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est5,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est6,2019,10,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est7,2019,15,25,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est8,2019,105,56,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est9,2019,15,22,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est10,2019,15,25,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est11,2019,65,48,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est12,2019,65,83,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),All
T7_est13,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est14,2019,65,83,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est15,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est16,2019,115,62,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,All
T7_est17,2019,15,24,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est18,2019,30,29,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est19,2019,60,50,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est20,2019,130,107,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est21,2019,10,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est22,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est23,2019,120,105,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est24,2019,455,105,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est25,2019,155,61,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est26,2019,115,57,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est27,2019,15,24,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est28,2019,30,28,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est29,2019,125,63,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est30,2019,95,57,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est31,2019,10,18,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est32,2019,20,25,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est33,2019,65,54,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est34,2019,20,27,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est35,2019,35,43,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est36,2019,10,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est37,2019,85,47,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est38,2019,40,30,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est39,2019,15,24,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est40,2019,30,34,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est41,2019,25,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est42,2019,4,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est43,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est44,2019,20,24,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est45,2019,1270,204,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,All,All
T7_est46,2019,235,88,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est47,2019,200,82,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est48,2019,25,40,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est49,2019,10,19,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est50,2019,515,170,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est51,2019,380,149,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est52,2019,110,75,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est53,2019,25,25,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est54,2019,170,85,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),All
T7_est55,2019,115,73,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est56,2019,55,39,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est57,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est58,2019,210,91,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,All
T7_est59,2019,130,74,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est60,2019,65,50,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est61,2019,10,20,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est62,2019,140,86,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),All
T7_est63,2019,35,36,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est64,2019,25,30,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est65,2019,85,71,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est66,2019,850,175,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,All,All
T7_est67,2019,130,63,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est68,2019,115,60,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est69,2019,10,21,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est70,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est71,2019,445,140,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est72,2019,315,121,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est73,2019,130,88,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est74,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est75,2019,135,83,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),All
T7_est76,2019,135,83,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est77,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est78,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est79,2019,60,41,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est80,2019,45,37,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est81,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est82,2019,10,19,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est83,2019,85,55,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est84,2019,85,55,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est85,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est86,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est87,2019,4215,287,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,All,All
T7_est88,2019,800,139,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est89,2019,755,141,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est90,2019,40,37,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est91,2019,10,14,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est92,2019,2450,202,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est93,2019,2330,232,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est94,2019,120,90,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est95,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est96,2019,300,98,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est97,2019,300,97,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est98,2019,4,7,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est99,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est100,2019,150,71,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est101,2019,135,70,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est102,2019,15,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est103,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est104,2019,510,159,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),All
T7_est105,2019,485,156,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est106,2019,15,30,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est107,2019,10,16,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Owner occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est108,2019,1955,257,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,All,All,All
T7_est109,2019,245,88,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est110,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est111,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est112,2019,0,23,2015thru2019,050,05000US51099,King George County, Virginia,51,099,51099,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
